Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
07/16/2026 09:00 AM ET,"2803 SW 37TH TER CAPE CORAL, FL- 33914","$1,000,933.58","$1,465,977.00","$1,000,933.58",24-CA-000139,05-45-23-C4-04906.0200,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=24-CA-000139&bypassPage=1,https://pcpao.gov/Parcel-Details/05-45-23-C4-04906.0200
07/16/2026 09:00 AM ET,"3031 GUAVA ST FORT MYERS, FL- 33916","$62,379.78","$130,631.00","$62,379.78",24-CA-000231,18-44-25-P4-0010F.0130,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=24-CA-000231&bypassPage=1,https://pcpao.gov/Parcel-Details/18-44-25-P4-0010F.0130
07/16/2026 09:00 AM ET,"907 ALVIN AVE LEHIGH ACRES, FL- 33971","$267,774.45","$244,190.00","$267,774.45",24-CA-003399,30-44-26-L2-04027.0110,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=24-CA-003399&bypassPage=1,https://pcpao.gov/Parcel-Details/30-44-26-L2-04027.0110
07/16/2026 09:00 AM ET,"1808 S PALMDALE CT FORT MYERS, FL- 33916","$174,405.05","$148,656.00","$174,405.05",24-CA-005519,17-44-25-P4-00400.0910,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=24-CA-005519&bypassPage=1,https://pcpao.gov/Parcel-Details/17-44-25-P4-00400.0910
07/16/2026 09:00 AM ET,"2797 FIRST ST 2001 FORT MYERS, FL- 33916","$69,792.96","$585,841.00","$69,792.96",25-CA-000068,13-44-24-P2-03000.2001,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-000068&bypassPage=1,https://pcpao.gov/Parcel-Details/13-44-24-P2-03000.2001
07/16/2026 09:00 AM ET,"233 CAPE CORAL PKWY E CAPE CORAL, FL- 33904","$1,101,226.07","$346,904.00","$629,157.95",25-CA-000630,Property,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-000630&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
07/23/2026 09:00 AM ET,"1022 SE 20TH ST CAPE CORAL, FL- 33990","$52,811.81","$346,892.00","$246,636.96",17-CA-003958,Property,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=17-CA-003958&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
07/23/2026 09:00 AM ET,"11436 CANOPY LOOP FORT MYERS, FL- 33913","$579,462.65","$430,220.00","$579,462.65",25-CA-002365,08-45-26-L3-29013.0260,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-002365&bypassPage=1,https://pcpao.gov/Parcel-Details/08-45-26-L3-29013.0260
07/23/2026 09:00 AM ET,"112 NW 35TH PL CAPE CORAL, FL- 33993","$450,700.48","$332,618.00","$450,700.48",25-CA-004460,07-44-23-C3-04171.0310,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-004460&bypassPage=1,https://pcpao.gov/Parcel-Details/07-44-23-C3-04171.0310
07/23/2026 09:00 AM ET,"703 WILDWOOD PKWY CAPE CORAL, FL- 33904","$139,069.11","$310,249.00","$139,069.11",25-CA-004484,01-45-23-C3-00463.0210,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-004484&bypassPage=1,https://pcpao.gov/Parcel-Details/01-45-23-C3-00463.0210
07/23/2026 09:00 AM ET,"3426 MENORES WAY FORT MYERS, FL- 33905","$341,308.15","$323,890.00","$341,308.15",25-CA-005377,34-43-26-L3-10000.7930,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-005377&bypassPage=1,https://pcpao.gov/Parcel-Details/34-43-26-L3-10000.7930
07/23/2026 09:00 AM ET,"126 PARISH DR LEHIGH ACRES, FL- 33974","$262,666.56","$305,569.00","$262,666.56",25-CA-006479,18-45-27-L4-18061.0060,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-006479&bypassPage=1,https://pcpao.gov/Parcel-Details/18-45-27-L4-18061.0060
07/23/2026 09:00 AM ET,"2935 WINONA DR NORTH FORT MYERS, FL- 33917","$281,890.81","$127,501.00","$281,890.81",25-CA-006555,26-43-24-02-00026.0000,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-006555&bypassPage=1,https://pcpao.gov/Parcel-Details/26-43-24-02-00026.0000
07/23/2026 09:00 AM ET,"1807 SW 21ST LN CAPE CORAL, FL- 33991","$267,772.03","$268,741.00","$267,772.03",25-CA-007067,28-44-23-C3-04843.0300,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-007067&bypassPage=1,https://pcpao.gov/Parcel-Details/28-44-23-C3-04843.0300
07/30/2026 09:00 AM ET,"11046 LAKELAND CIR FORT MYERS, FL- 33913","$266,403.05","$313,223.00","$266,403.05",25-CA-001543,05-45-26-02-0000A.0240,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-001543&bypassPage=1,https://pcpao.gov/Parcel-Details/05-45-26-02-0000A.0240
07/30/2026 09:00 AM ET,"2153 CAPE HEATHER CIR CAPE CORAL, FL- 33991","$411,662.17","$255,252.00","$411,662.17",25-CA-001914,28-44-23-C1-00215.0570,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-001914&bypassPage=1,https://pcpao.gov/Parcel-Details/28-44-23-C1-00215.0570
07/30/2026 09:00 AM ET,"3213 VERA CT LEHIGH ACRES, FL- 33976","$232,798.37","$21,803.00","$232,798.37",25-CA-002317,11-45-26-L1-01005.0020,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-002317&bypassPage=1,https://pcpao.gov/Parcel-Details/11-45-26-L1-01005.0020
07/30/2026 09:00 AM ET,"476 NE 3RD AVE CAPE CORAL, FL- 33909","$420,093.09","$287,557.00","$420,093.09",25-CA-002800,12-44-23-C1-02365.0310,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-002800&bypassPage=1,https://pcpao.gov/Parcel-Details/12-44-23-C1-02365.0310
07/30/2026 09:00 AM ET,"17436 INGRAM RD FORT MYERS, FL- 33967","$231,774.12","$180,793.00","$231,774.12",25-CA-003158,09-46-25-02-00169.0400,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-003158&bypassPage=1,https://pcpao.gov/Parcel-Details/09-46-25-02-00169.0400
07/30/2026 09:00 AM ET,"3815/3817 SKYLINE BLVD CAPE CORAL, FL- 33914","$584,290.15","$307,994.00","$584,290.15",25-CA-004333,02-45-23-C4-01753.0050,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-004333&bypassPage=1,https://pcpao.gov/Parcel-Details/02-45-23-C4-01753.0050
07/30/2026 09:00 AM ET,"2306 EPHRAIM AVE FORT MYERS, FL- 33907","$345,071.16","$259,775.00","$345,071.16",25-CA-004352,13-45-24-08-00048.0020,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-004352&bypassPage=1,https://pcpao.gov/Parcel-Details/13-45-24-08-00048.0020
07/30/2026 09:00 AM ET,"8075 PENNY DR NORTH FORT MYERS, FL- 33917","$205,104.39","$132,754.00","$205,104.39",25-CA-004444,24-43-24-03-00035.0220,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-004444&bypassPage=1,https://pcpao.gov/Parcel-Details/24-43-24-03-00035.0220
07/30/2026 09:00 AM ET,"930 SW 28TH ST CAPE CORAL, FL- 33914","$382,601.42","$310,794.00","$382,601.42",25-CA-004758,34-44-23-C2-03219.0460,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-004758&bypassPage=1,https://pcpao.gov/Parcel-Details/34-44-23-C2-03219.0460
07/30/2026 09:00 AM ET,"1930 NE 28TH ST CAPE CORAL, FL- 33909","$386,520.02","$274,726.00","$386,520.02",25-CA-004816,29-43-24-C4-02264.0150,https://lee.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25-CA-004816&bypassPage=1,https://pcpao.gov/Parcel-Details/29-43-24-C4-02264.0150
